chr,start,end,n_hom
1,9213315,9214860,7
1,9214860,9219577,3
1,9219577,9221657,1
1,9221657,9247786,1
1,9247786,9248907,1
1,9248907,9258272,4
1,9258272,9263851,7
1,9263851,9266120,1
1,9266120,9267118,1
1,9267118,9267890,1
1,9267890,9271914,1
1,9271914,9273419,2
1,9273419,9274507,3
1,9274507,9274836,1
1,9274836,9276599,1
1,9276599,9277058,1
1,9277058,9277172,1
1,9277172,9277569,1
1,9277569,9278563,1
1,9278563,9279725,3
1,9279725,9281073,3
1,9281073,9281869,1
1,9281869,9283740,1
1,9283740,9283928,1
1,9283928,9285083,2
1,9285083,9286524,1
1,9286524,9287219,2
1,9287219,9288507,1
1,9288507,9290312,3
1,9290312,9293125,1
1,9293125,9294103,1
1,9294103,9297665,1
1,9297665,9298394,4
1,9298394,9298430,3
1,9298430,9298949,4
1,9298949,9306926,1
1,9306926,9307680,3
1,9307680,9310491,1
1,9310491,9325228,4
1,9325228,9327252,2
1,9327252,9327426,1
1,9327426,9328212,1
1,9328212,9330788,2
1,9330788,9331524,1
1,9331524,9336659,2
1,9336659,9340096,1
1,9340096,9342459,2
1,9342459,9343362,1
1,9343362,9345864,1
1,9345864,9370811,1
1,9370811,9374910,1
1,9374910,9381418,1
1,9381418,9388590,2
1,9388590,9388704,1
1,9388704,9396454,1
1,9396454,9396723,1
1,9396723,9403724,1
1,9403724,9406233,2
1,9406233,9407934,1
1,9407934,9411209,1
1,9411209,9416756,1
1,9416756,9419383,1
1,9419383,9421716,6
1,9421716,9423772,2
1,9423772,9425974,3
1,9425974,9429102,1
1,9429102,9465176,2
1,9465176,9466493,1
1,9466493,9475217,1
1,9475217,9475717,1
1,9475717,9480761,2
1,9480761,9484499,1
1,9484499,9488075,1
1,9488075,9494802,1
1,9494802,9495829,1
1,9495829,9497489,1
1,9497489,9516170,2
1,9516170,9520118,1
1,9520118,9521172,1
1,9521172,9523517,1
1,9523517,9530304,1
1,9530304,9542904,1
1,9542904,9555100,1
1,9555100,9557624,1
1,9557624,9561349,1
1,9561349,9577169,1
1,9577169,9639502,7
1,9639502,9671279,1
1,9671279,9723747,4
1,9723747,9735980,4
1,9735980,9744661,2
1,9744661,9790097,7
1,9790097,9810555,9
1,9810555,9836878,26
1,9836878,9848622,1
1,9848622,9858711,1
1,9858711,9864462,2
1,9864462,9864619,1
1,9864619,9882060,1
1,9882060,9915513,2
1,9915513,9916273,1
1,9916273,9933306,17
1,9933306,9933921,1
1,9933921,9941189,6
1,9941189,9944289,2
1,9944289,9956277,9
1,9956277,9958448,1
1,9958448,9968362,12
1,9968362,9992087,24
1,9992087,9998411,5
1,9998411,10006764,2
1,10006764,10023651,2
1,10023651,10046717,2
1,10046717,10062958,1
1,10062958,10065935,1
1,10065935,10073626,1
1,10073626,10103403,4
1,10103403,10129474,1
1,10129474,10131856,1
1,10131856,10142430,1
1,10142430,10155149,2
1,10155149,10175888,1
1,10175888,10257387,2
1,10257387,10258594,1
1,10258594,10277075,1
1,10277075,10293415,1
1,10293415,10318370,1
1,10318370,10357996,1
1,10357996,10369913,1
1,10369913,10437163,48
1,10437163,10474858,45
1,10474858,10480859,1
1,10480859,10485077,1
1,10485077,10504772,7
1,10504772,10523628,21
1,10523628,10529779,7
1,10529779,10534733,1
1,10534733,10535965,1
1,10535965,10536967,2
1,10536967,10537494,1
1,10537494,10538159,2
1,10538159,10540548,3
1,10540548,10543659,3
1,10543659,10544754,2
1,10544754,10546730,1
1,10546730,10547337,1
1,10547337,10552579,1
1,10552579,10555132,1
1,10555132,10558747,2
1,10558747,10560066,1
1,10560066,10560662,1
1,10560662,10561221,1
1,10561221,10562858,2
1,10562858,10564000,3
1,10564000,10566865,1
1,10566865,10570909,2
1,10570909,10571646,1
1,10571646,10572558,1
1,10572558,10573216,1
1,10573216,10579050,1
1,10579050,10580381,1
1,10580381,10587895,7
1,10587895,10590287,2
1,10590287,10591091,2
1,10591091,10596278,8
1,10596278,10608742,3
1,10608742,10637821,7
1,10637821,10654273,1
1,10654273,10660544,1
1,10660544,10665441,1
1,10665441,10672321,3
1,10672321,10675677,2
1,10675677,10677169,3
1,10677169,10680387,1
1,10680387,10682135,1
1,10682135,10683890,2
1,10683890,10693536,5
1,10693536,10704408,1
1,10704408,10707945,1
1,10707945,10711726,1
1,10711726,10717203,1
1,10717203,10720670,1
1,10720670,10736490,1
1,10736490,10741528,1
1,10741528,10742411,1
1,10742411,10743393,1
1,10743393,10750653,1
1,10750653,10814820,1
1,10814820,10815013,1
1,10815013,10818168,2
1,10818168,10821776,2
1,10821776,10824684,1
1,10824684,10826516,1
1,10826516,10829223,1
1,10829223,10829449,1
1,10829449,10830362,3
1,10830362,10831282,4
1,10831282,10832149,1
1,10832149,10833163,3
1,10833163,10834041,5
1,10834041,10834203,2
1,10834203,10834520,2
1,10834520,10834924,1
1,10834924,10838352,2
1,10838352,10840943,1
1,10840943,10843415,1
1,10843415,10845033,1
1,10845033,10848355,1
1,10848355,10850012,3
1,10850012,10850519,1
1,10850519,10851052,1
1,10851052,10851390,1
1,10851390,10854750,8
1,10854750,10858610,2
1,10858610,10861171,8
1,10861171,10898032,16
1,10898032,10905885,8
1,10905885,10917589,16
1,10917589,10918710,1
1,10918710,10920539,11
1,10920539,10930650,17
1,10930650,10935263,9
1,10935263,11000742,8
1,11000742,11002840,2
1,11002840,11011656,16
1,11011656,11019329,15
1,11019329,11028720,15
1,11028720,11033967,8
1,11033967,11036785,5
1,11036785,11041101,5
1,11041101,11041378,1
1,11041378,11042410,3
1,11042410,11044466,3
1,11044466,11046878,6
1,11046878,11048249,1
1,11048249,11110010,56
1,11110010,11154523,11
1,11154523,11180901,10
1,11180901,11206194,13
1,11206194,11248951,67
1,11248951,11265273,21
1,11265273,11269513,2
1,11269513,11296886,1
1,11296886,11304167,1
1,11304167,11339288,1
1,11339288,11387748,1
1,11387748,11413523,1
1,11413523,11421953,1
1,11421953,11423793,3
1,11423793,11425237,2
1,11425237,11426464,1
1,11426464,11427059,2
1,11427059,11427965,1
1,11427965,11429118,1
1,11429118,11430687,1
1,11430687,11432361,4
1,11432361,11441374,17
1,11441374,11444026,1
1,11444026,11451485,4
1,11451485,11451698,1
1,11451698,11455378,5
1,11455378,11456464,2
1,11456464,11458140,1
1,11458140,11458375,1
1,11458375,11459333,1
1,11459333,11459730,1
1,11459730,11460920,1
1,11460920,11464093,1
1,11464093,11464962,1
1,11464962,11466711,1
1,11466711,11473996,1
1,11473996,11474485,1
1,11474485,11476750,1
1,11476750,11480592,1
1,11480592,11488344,1
1,11488344,11490136,1
1,11490136,11490824,1
1,11490824,11491759,2
1,11491759,11505378,2
1,11505378,11507133,1
1,11507133,11508575,1
1,11508575,11508775,1
1,11508775,11509022,1
1,11509022,11510021,1
1,11510021,11512102,3
1,11512102,11513068,1
1,11513068,11519551,1
1,11519551,11525440,4
1,11525440,11533252,1
1,11533252,11541261,1
1,11541261,11591196,1
1,11591196,11591853,1
1,11591853,11592148,1
1,11592148,11593508,1
1,11593508,11594200,1
1,11594200,11594492,1
1,11594492,11612032,41
1,11612032,11617155,12
1,11617155,11643809,2
1,11643809,11645739,1
1,11645739,11649282,1
1,11649282,11658138,1
1,11658138,11659535,1
1,11659535,11661892,1
1,11661892,11665690,6
1,11665690,11666625,5
1,11666625,11670646,1
1,11670646,11675595,1
1,11675595,11678922,3
1,11678922,11679575,1
1,11679575,11680755,1
1,11680755,11683016,1
1,11683016,11686443,1
1,11686443,11694434,1
1,11694434,11719705,1
1,11719705,11721916,1
1,11721916,11723238,1
1,11723238,11725346,1
1,11725346,11728706,1
1,11728706,11730527,1
1,11730527,11731850,1
1,11731850,11737129,3
1,11737129,11739171,1
1,11739171,11742810,1
1,11742810,11746794,1
1,11746794,11750787,1
1,11750787,11759539,1
1,11759539,11764518,1
1,11764518,11764564,1
1,11764564,11767739,11
1,11767739,11770449,4
1,11770449,11771002,1
1,11771002,11771818,2
1,11771818,11772855,1
1,11772855,11773309,2
1,11773309,11773663,1
1,11773663,11774106,1
1,11774106,11775013,1
1,11775013,11775398,3
1,11775398,11775980,1
1,11775980,11776273,1
1,11776273,11776385,1
1,11776385,11776613,1
1,11776613,11777310,4
1,11777310,11778321,3
1,11778321,11779735,1
1,11779735,11780323,1
1,11780323,11780886,2
1,11780886,11781865,1
1,11781865,11783626,1
1,11783626,11785110,2
1,11785110,11785165,1
1,11785165,11785467,1
1,11785467,11786685,3
1,11786685,11788915,1
1,11788915,11790308,1
1,11790308,11792053,2
1,11792053,11794419,3
1,11794419,11797183,1
1,11797183,11797461,2
1,11797461,11797894,1
1,11797894,11798900,1
1,11798900,11800060,1
1,11800060,11800750,2
1,11800750,11804529,1
1,11804529,11807680,1
1,11807680,11809559,2
1,11809559,11821384,1
1,11821384,11823474,1
1,11823474,11825590,1
1,11825590,11841637,1
1,11841637,11846903,1
1,11846903,11854017,1
1,11854017,11936480,6
1,11936480,11953792,1
1,11953792,11985861,2
1,11985861,11994538,20
1,11994538,12001029,8
1,12001029,12013816,20
1,12013816,12026121,11
1,12026121,12047255,7
1,12047255,12052481,6
1,12052481,12081363,1
1,12081363,12082007,3
1,12082007,12084377,4
1,12084377,12087254,1
1,12087254,12098255,5
1,12098255,12113604,1
1,12113604,12129034,12
1,12129034,12136469,16
1,12136469,12137327,3
1,12137327,12140973,1
1,12140973,12144597,1
1,12144597,12149151,1
1,12149151,12166728,1
1,12166728,12174154,2
1,12174154,12183609,1
1,12183609,12206534,1
1,12206534,12207213,1
1,12207213,12207914,1
1,12207914,12213345,1
1,12213345,12216926,1
1,12216926,12244637,3
1,12244637,12290518,2
1,12290518,12381926,8
1,12381926,12440956,6
1,12440956,12452966,1
1,12452966,12533058,17
1,12533058,12557501,17
1,12557501,12569233,1
1,12569233,12589887,1
1,12589887,12600408,1
1,12600408,12600587,1
1,12600587,12601409,1
1,12601409,12603554,1
1,12603554,12615264,1
1,12615264,12621562,1
1,12621562,12623098,5
1,12623098,12623941,1
1,12623941,12627782,2
1,12627782,12658135,3
1,12658135,12676184,2
1,12676184,12688356,2
1,12688356,12741551,53
1,12741551,12749334,20
1,12749334,12762191,16
1,12762191,12801935,64
1,12801935,12807674,2
1,12807674,12838820,52
1,12838820,13120563,1
1,13120563,13278408,1
1,13278408,13315425,3
1,13315425,13349128,3
1,13349128,13368089,2
1,13368089,13376465,9
1,13376465,13380316,16
1,13380316,13390071,11
1,13390071,13392079,1
1,13392079,13400954,1
1,13400954,13436104,1
1,13436104,13438680,1
1,13438680,13447187,1
1,13447187,13451553,1
1,13451553,13475239,2
1,13475239,13483644,6
1,13483644,13492883,2
1,13492883,13496667,2
1,13496667,13502964,14
1,13502964,13525793,14
1,13525793,13536180,18
1,13536180,13536812,1
1,13536812,13546772,25
1,13546772,13546782,1
1,13546782,13560985,24
1,13560985,13562259,1
1,13562259,13562320,1
1,13562320,13568217,18
1,13568217,13569648,2
1,13569648,13605892,3
1,13605892,13611847,1
1,13611847,13613155,1
1,13613155,13615136,1
1,13615136,13618073,1
1,13618073,13628493,1
1,13628493,13655753,1
1,13655753,13718793,4
1,13718793,13726979,1
1,13726979,13790076,1
1,13790076,13809941,7
1,13809941,13810497,1
1,13810497,13822487,27
1,13822487,13823537,8
1,13823537,13823643,1
1,13823643,13824046,1
1,13824046,13824782,4
1,13824782,13825792,2
1,13825792,13833484,9
1,13833484,13837696,7
1,13837696,13838613,3
1,13838613,13843219,5
1,13843219,13845963,3
1,13845963,13868321,3
1,13868321,13879076,1
1,13879076,13901861,3
1,13901861,13905555,3
1,13905555,13908667,3
1,13908667,13916565,1
1,13916565,13924024,1
1,13924024,13955568,1
1,13955568,13957965,2
1,13957965,13963389,1
1,13963389,13963902,1
1,13963902,13964460,2
1,13964460,13966194,5
1,13966194,13966932,2
1,13966932,13968913,3
1,13968913,13969302,3
1,13969302,13969614,3
1,13969614,13971599,8
1,13971599,13975307,6
1,13975307,14025628,1
1,14025628,14028346,1
1,14028346,14031512,2
1,14031512,14032602,2
1,14032602,14033180,2
1,14033180,14035611,4
1,14035611,14040048,11
1,14040048,14040794,3
1,14040794,14042475,1
1,14042475,14044531,1
1,14044531,14045335,1
1,14045335,14045668,1
1,14045668,14046661,4
1,14046661,14047877,3
1,14047877,14048695,1
1,14048695,14050161,1
1,14050161,14050304,1
1,14050304,14050897,1
1,14050897,14051471,2
1,14051471,14055040,1
1,14055040,14057229,1
1,14057229,14058640,2
1,14058640,14060630,1
1,14060630,14063253,1
1,14063253,14079940,12
1,14079940,14082859,24
1,14082859,14086536,12
1,14086536,14088007,1
1,14088007,14090518,1
1,14090518,14116245,7
1,14116245,14117930,2
1,14117930,14119725,3
1,14119725,14120392,2
1,14120392,14121402,2
1,14121402,14121893,1
1,14121893,14122076,3
1,14122076,14122826,1
1,14122826,14126690,17
1,14126690,14128016,17
1,14128016,14129791,9
1,14129791,14133195,29
1,14133195,14133409,1
1,14133409,14133638,1
1,14133638,14134993,10
1,14134993,14135013,1
1,14135013,14138082,18
1,14138082,14138656,4
1,14138656,14139953,8
1,14139953,14141496,13
1,14141496,14142062,2
1,14142062,14143491,2
1,14143491,14145826,1
1,14145826,14148213,1
1,14148213,14148707,3
1,14148707,14149397,2
1,14149397,14151028,5
1,14151028,14151807,2
1,14151807,14152146,1
1,14152146,14152931,1
1,14152931,14153322,1
1,14153322,14154748,1
1,14154748,14155095,2
1,14155095,14157165,1
1,14157165,14160403,2
1,14160403,14160601,1
1,14160601,14163970,1
1,14163970,14164134,2
1,14164134,14164602,1
1,14164602,14164767,1
1,14164767,14166131,1
1,14166131,14166737,1
1,14166737,14167487,1
1,14167487,14170744,1
1,14170744,14172086,1
1,14172086,14177797,2
1,14177797,14180155,2
1,14180155,14181308,2
1,14181308,14182178,1
1,14182178,14183924,1
1,14183924,14195361,1
1,14195361,14197019,1
1,14197019,14198613,1
1,14198613,14199658,1
1,14199658,14206995,3
1,14206995,14209324,1
1,14209324,14214817,3
1,14214817,14219911,2
1,14219911,14221232,2
1,14221232,14223332,1
1,14223332,14227130,1
1,14227130,14229159,1
1,14229159,14231523,1
1,14231523,14232612,1
1,14232612,14237133,3
1,14237133,14239753,1
1,14239753,14240748,2
1,14240748,14244713,1
1,14244713,14247467,1
1,14247467,14262226,2
1,14262226,14271560,1
1,14271560,14300401,4
1,14300401,14328748,1
1,14328748,14330605,1
1,14330605,14338506,1
1,14338506,14340098,1
1,14340098,14341774,2
1,14341774,14346302,11
1,14346302,14349932,6
1,14349932,14350629,2
1,14350629,14353106,1
1,14353106,14355174,3
1,14355174,14357629,1
1,14357629,14360911,2
1,14360911,14365366,2
1,14365366,14370833,8
1,14370833,14373990,4
1,14373990,14374308,1
1,14374308,14375781,2
1,14375781,14376022,4
1,14376022,14377358,3
1,14377358,14378313,3
1,14378313,14394689,12
1,14394689,14399627,1
1,14399627,14408593,1
1,14408593,14417181,1
1,14417181,14427612,1
1,14427612,14427638,1
1,14427638,14434098,1
1,14434098,14440581,1
1,14440581,14461778,2
1,14461778,14466744,1
1,14466744,14468158,6
1,14468158,14471257,1
1,14471257,14473873,1
1,14473873,14481190,1
1,14481190,14498031,1
1,14498031,14499200,1
1,14499200,14500113,1
1,14500113,14503168,1
1,14503168,14503433,1
1,14503433,14504318,2
1,14504318,14504628,1
1,14504628,14506205,3
1,14506205,14507436,1
1,14507436,14509995,3
1,14509995,14510463,1
1,14510463,14518217,7
1,14518217,14523500,1
1,14523500,14529102,1
1,14529102,14533083,3
1,14533083,14534465,1
1,14534465,14537065,1
1,14537065,14537626,1
1,14537626,14538499,1
1,14538499,14543230,4
1,14543230,14545723,1
1,14545723,14548503,1
1,14548503,14552995,4
1,14552995,14553440,1
1,14553440,14557178,1
1,14557178,14565016,2
1,14565016,14565391,1
1,14565391,14570947,3
1,14570947,14574597,1
1,14574597,14575824,1
1,14575824,14578412,1
1,14578412,14580619,3
1,14580619,14582154,1
1,14582154,14593399,1
1,14593399,14598609,1
1,14598609,14602927,1
1,14602927,14627692,1
1,14627692,14679480,1
1,14679480,14699740,1
1,14699740,14719269,1
1,14719269,14719749,1
1,14719749,14721190,2
1,14721190,14723399,1
1,14723399,14724028,2
1,14724028,14726391,1
1,14726391,14726963,1
1,14726963,14733857,1
1,14733857,14751438,1
1,14751438,14766915,4
1,14766915,14767734,1
1,14767734,14774391,1
1,14774391,14774499,1
1,14774499,14778392,5
1,14778392,14786348,10
1,14786348,14787204,1
1,14787204,14789208,1
1,14789208,14790838,2
1,14790838,14792156,1
1,14792156,14792691,1
1,14792691,14793093,1
1,14793093,14797313,1
1,14797313,14798724,1
1,14798724,14808374,1
1,14808374,14819449,1
1,14819449,14822675,1
1,14822675,14827392,1
1,14827392,14857159,3
1,14857159,14857369,1
1,14857369,14863533,3
1,14863533,14866163,3
1,14866163,14866420,2
1,14866420,14866843,1
1,14866843,14867725,3
1,14867725,14869267,1
1,14869267,14872552,1
1,14872552,14875482,2
1,14875482,14881716,1
1,14881716,14889526,7
1,14889526,14905113,13
1,14905113,14906177,3
1,14906177,14907242,2
1,14907242,14909452,1
1,14909452,14910644,2
1,14910644,14911559,1
1,14911559,14915906,1
1,14915906,14917261,1
1,14917261,14921776,1
1,14921776,14924821,1
1,14924821,14931166,1
1,14931166,14972074,1
1,14972074,14986796,2
1,14986796,15010690,2
1,15010690,15012653,1
1,15012653,15013141,2
1,15013141,15013765,3
1,15013765,15014917,3
1,15014917,15015972,1
1,15015972,15017797,2
1,15017797,15019545,2
1,15019545,15020413,1
1,15020413,15021957,1
1,15021957,15025807,1
1,15025807,15033083,1
1,15033083,15046882,1
1,15046882,15055645,1
1,15055645,15096985,1
1,15096985,15099159,4
1,15099159,15188165,17
1,15188165,15188599,1
1,15188599,15189102,1
1,15189102,15189164,1
1,15189164,15189284,1
1,15189284,15190856,5
1,15190856,15191306,3
1,15191306,15191937,3
1,15191937,15192122,1
1,15192122,15192687,1
1,15192687,15193776,4
1,15193776,15195225,2
1,15195225,15196321,3
1,15196321,15197250,2
1,15197250,15197885,1
1,15197885,15199135,4
1,15199135,15201838,1
1,15201838,15202489,1
1,15202489,15203040,1
1,15203040,15204822,1
1,15204822,15209993,2
1,15209993,15211997,1
1,15211997,15213669,1
1,15213669,15214911,1
1,15214911,15215601,1
1,15215601,15217397,1
1,15217397,15219581,2
1,15219581,15222140,1
1,15222140,15223421,1
1,15223421,15231271,1
1,15231271,15231891,1
1,15231891,15232209,1
1,15232209,15233292,1
1,15233292,15233873,1
1,15233873,15235305,1
1,15235305,15236097,1
1,15236097,15237232,1
1,15237232,15239607,1
1,15239607,15245030,1
1,15245030,15246306,2
1,15246306,15247193,1
1,15247193,15284351,2
1,15284351,15286035,1
1,15286035,15287450,2
1,15287450,15293726,3
1,15293726,15309004,1
1,15309004,15323470,1
1,15323470,15351487,6
1,15351487,15358499,8
1,15358499,15376093,1
1,15376093,15412120,1
1,15412120,15486453,23
1,15486453,15487341,1
1,15487341,15498359,1
1,15498359,15554664,2
1,15554664,15674003,1
1,15674003,15724854,1
1,15724854,15731994,1
1,15731994,15746126,1
1,15746126,15750210,1
1,15750210,15782717,18
1,15782717,15793826,23
1,15793826,15798884,6
1,15798884,15799712,2
1,15799712,15801710,1
1,15801710,15802882,1
1,15802882,15803084,2
1,15803084,15804090,1
1,15804090,15804617,1
1,15804617,15807030,1
1,15807030,15809679,1
1,15809679,15810941,1
1,15810941,15811279,1
1,15811279,15811600,1
1,15811600,15813421,2
1,15813421,15815236,1
1,15815236,15818179,1
1,15818179,15819620,1
1,15819620,15822299,1
1,15822299,15824088,1
1,15824088,15825412,1
1,15825412,15829076,40
1,15829076,15831227,2
1,15831227,15834278,1
1,15834278,15835341,1
1,15835341,15835463,1
1,15835463,15835976,1
1,15835976,15837693,2
1,15837693,15838752,1
1,15838752,15845281,3
1,15845281,15854003,3
1,15854003,15856749,4
1,15856749,15857703,1
1,15857703,15862828,4
1,15862828,15868163,2
1,15868163,15871086,1
1,15871086,15875007,1
1,15875007,15875283,1
1,15875283,15879109,1
1,15879109,15882433,2
1,15882433,15885724,3
1,15885724,15889983,3
1,15889983,15902055,3
1,15902055,15905314,2
1,15905314,15938908,5
1,15938908,15939409,1
1,15939409,15941118,2
1,15941118,15948752,1
1,15948752,15959800,2
1,15959800,15962033,1
1,15962033,15966389,1
1,15966389,15971561,1
1,15971561,15972817,1
1,15972817,15980351,1
1,15980351,15985068,5
1,15985068,15985588,1
1,15985588,15986677,2
1,15986677,15987293,2
1,15987293,15988231,6
1,15988231,15989208,6
1,15989208,15992610,4
1,15992610,15993321,1
1,15993321,15995028,1
1,15995028,15996015,1
1,15996015,15998934,4
1,15998934,16000275,5
1,16000275,16056617,3
1,16056617,16060350,6
1,16060350,16062151,5
1,16062151,16065910,5
1,16065910,16084655,15
1,16084655,16087311,6
1,16087311,16113950,29
1,16113950,16116352,4
1,16116352,16138178,13
1,16138178,16147615,1
1,16147615,16152159,1
1,16152159,16153010,1
1,16153010,16156481,1
1,16156481,16161772,3
1,16161772,16162611,1
1,16162611,16166730,1
1,16166730,16170777,14
1,16170777,16171553,2
1,16171553,16173110,1
1,16173110,16173418,1
1,16173418,16174028,1
1,16174028,16175761,5
1,16175761,16177886,1
1,16177886,16179765,1
1,16179765,16189310,1
1,16189310,16189615,1
1,16189615,16190090,1
1,16190090,16191167,3
1,16191167,16191332,1
1,16191332,16192253,13
1,16192253,16192605,1
1,16192605,16192794,1
1,16192794,16194711,1
1,16194711,16194741,2
1,16194741,16194943,4
1,16194943,16195151,2
1,16195151,16197177,3
1,16197177,16203554,1
1,16203554,16216851,1
1,16216851,16224221,6
1,16224221,16231329,16
1,16231329,16238134,6
1,16238134,16247217,9
1,16247217,16259538,14
1,16259538,16285256,43
1,16285256,16294739,16
1,16294739,16301684,9
1,16301684,16311959,14
1,16311959,16326804,22
1,16326804,16333457,9
1,16333457,16338367,8
1,16338367,16344486,12
1,16344486,16349949,8
1,16349949,16350753,1
1,16350753,16378241,40
1,16378241,16398835,6
1,16398835,16412989,13
1,16412989,16420406,11
1,16420406,16421205,1
1,16421205,16429726,1
1,16429726,16434353,1
1,16434353,16443454,1
1,16443454,16447410,2
1,16447410,16455502,2
1,16455502,16456329,1
1,16456329,16459069,1
1,16459069,16460141,1
1,16460141,16461520,1
1,16461520,16464791,4
1,16464791,16464904,1
1,16464904,16467454,2
1,16467454,16468706,1
1,16468706,16470138,1
1,16470138,16470627,1
1,16470627,16476395,2
1,16476395,16477943,1
1,16477943,16544732,2
1,16544732,16607125,1
1,16607125,16615533,1
1,16615533,16636397,1
1,16636397,16716333,15
1,16716333,16719961,4
1,16719961,16721868,1
1,16721868,16723149,1
1,16723149,16724010,2
1,16724010,16725350,1
1,16725350,16726797,1
1,16726797,16727451,3
1,16727451,16777772,1
1,16777772,16888965,1
1,16888965,16891983,1
1,16891983,16905192,1
1,16905192,16938368,2
1,16938368,16947199,1
1,16947199,16947824,1
1,16947824,16958527,4
1,16958527,16963803,1
1,16963803,16966076,1
1,16966076,16970794,1
1,16970794,16973232,1
1,16973232,16980096,5
1,16980096,16980769,4
1,16980769,16982863,1
1,16982863,16986097,5
1,16986097,17006254,13
1,17006254,17049981,69
1,17049981,17056944,16
1,17056944,17062081,10
1,17062081,17088925,127
1,17088925,17092383,9
1,17092383,17106784,55
1,17106784,17117055,14
1,17117055,17132831,9
1,17132831,17134599,5
1,17134599,17154039,53
1,17154039,17165652,19
1,17165652,17168778,6
1,17168778,17170282,1
